customer_id,review_id,product_id,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,year,month
31823131,R4ALA1SDRUYG8,B000ZIPHM8,4,0,0,N,N,Probably my second favorite appliance, it 's bad microwave get poor review old house 'd really like get another one new house but even 'm bit hesitant. br br see lot people problem luckily none love look microwave love lcd touch control also love sensor cooking especially baked potato corn cob. br br perhaps complaint exhaust fan loud the weird thing loud louder low fan setting at low setting 's loud hum high setting 's fan noise therefore even 're boil egg something put loud fan noise time. br br the interior very easy clean after year thing look brand new think pretty well build,2013-10-01,2013,10
52649601,ROFEHPUQRIJ0Y,B005GSZB7I,4,1,1,N,Y,Great style and size, little deep beautiful stylish easy use sensitive touch screen,2013-09-25,2013,9
49331658,R3GNAUFJH68Y5T,B0011YHN7M,1,2,3,N,N,Ongoing issues, bought product ago handle break time ge know problem charges handle delivers without screw one broke well on line part support say handle come screw nothing live learn,2013-09-24,2013,9
24057221,R1KKQYEEBY156R,B001QFYDSI,5,0,0,N,Y,I love it, when order cabinet microwave clue sharp offer drawer oven would fit cabinet perfectly it look great work beautifully,2013-09-22,2013,9
52104002,R39182U0UURYM7,B000W3JHHM,1,0,0,N,Y,Door opening button broke; GE won't fix, heed warning review we buy fit space door button break the door wo n't open button push unlatches pry open what 's bad ge repairman come fix add lubrication say fine he refuse replace anything,2013-09-22,2013,9
4598736,RQR6D3MALB08Z,B001QFYDSI,5,0,1,N,Y,Great Microwave works and looks FANTASTIC!!!!!!, we get day cabinet instal we worry work since first on-line purchase high price item let tell easy go perform fantastic exactly want slide drawer friend look install one kitchen we instal bottom cabinet directly countertop great height convenient place hot item right onto countertop no reaching head hot stove get anything this real gem awesome addition kitchen,2013-09-21,2013,9
14550844,R36DIS3H3E05OJ,B005GSZB7I,5,3,3,N,Y,More powerful than expected, bought small kitchen fit nicely corner work great seems well-made although low wattage significantly increase cooking time fit plate even cook/reheat round 2qt dish the beep little loud otherwise complaint,2013-09-21,2013,9
41194819,RBQCZU8MIMIG,B0049OXU1O,1,4,4,N,N,Never buy this product, bought over the range ge microwave pvm1790sr1 ss unpacked before instal plug test.it start automatically control panel go dark amount pressin stop/cancel button would stop running. br returned product yesterday,2013-09-20,2013,9
30454799,R1Z2I4R7DVA86P,B001QFYDSI,5,0,0,N,N,So far no problems, so far work fine service call keep post future year given nicely fit kitchen island would probably buy another one even last year update finished year problem still happy,2013-09-19,2013,9
15289383,R3P62TXYHF41WU,B005GSZB9Q,4,2,3,N,Y,It is what is..., this product fit small corner counter space look nice truth tell could save money buy small rectangular mw put counter although would n't look quite nice one,2013-09-19,2013,9
16664274,R40TBM6L82HQM,B000W3JHHM,2,0,0,N,N,"Poor quality, lacks power, hard to find a replacement", at first glance appliance look good trim poorly attach come three month use enough power properly pop popcorn it take 2-3 minute boil cup water if build cabinet fit build look hard time find replacement fit space would definitely not recommend microwave,2013-09-18,2013,9
27796835,R1FQ4YLU0T98BG,B004NXUJ60,5,32,32,N,Y,Great Product, the ceiling microwave disaster paint peel this product trick make sure sand properly spray several light coat rather one thick one,2013-09-18,2013,9
30701601,R2ROMQCFGUSNUT,B0058CLNBU,1,1,1,N,N,I WILL NEVER BUY SAMSUNG AGAIN!, same every one else..this microwave three year old ..broke twice they know se problem continue sell junk same everyone else want pay fix tell u last time get fix resolve problem well broke se again ..so never buy tell everyone know buy junk ..is really worth screw people like,2013-09-17,2013,9
51628078,R33DZAUACRDBS7,B0073YCGK8,4,7,9,N,N,Great value. Protrudes more than expected., this good look microwave value unbeatable my disappointment stick cabinet way flush unit replace,2013-09-17,2013,9
13048864,R327DRKA5F5EQ8,B005GSZB3M,5,1,1,N,N,Cutest and most space-saving MW ever, my regular glass ca n't fit keep mind 'll need short glass its footprint winner even though get ton real estate countertop already still appreciate much space free compare big conventional mw miss analog dial set minute old mw though touch touch-sensitive totally flat button unnatural regret n't buy early,2013-09-16,2013,9
34464221,R19MND8QI69IMC,B0058CLNBU,1,1,1,N,N,Short life!, after month board control keypad die the repair estimate twice pay microwave repair person tell get whirlpool lg next time,2013-09-16,2013,9
12126884,RWK0OZLJU1VPK,B005GSZB3M,5,1,1,N,Y,Perfect for my RV., bought cutie outdoor kitchen rv limit space work perfect choice the unit sit one corner outdooor kitchen counter leave enough room add hot plate well. br br great item great price enough power handle routoine microwave task,2013-09-14,2013,9
51674996,R3UGFOG1HPZVJP,B0058CLNBU,5,0,0,N,Y,"Kind of hard to LOVE a microwave, but...", go week kitchen remodel suppose take 5-6 week research vent microwave find good report one the availability price amazon beat local big box store chain installation appear easy contractor there option allow vent outside either behind microwave clear product description plan vent filter option garage compatible local code br br the bell whistle amazing kid ready show u work right stop clock blinking vcr,2013-09-13,2013,9
24531934,R2AWDW6E2DCRWH,B004NXUJ60,5,28,32,N,Y,It works!, had large amount rust rotate plate ge microwave surface prep important start sandpaper discover go take long due amount rust end use metal paint scraper remove paint/rust base metal damage area worked well then sand smooth wiped surface clean rub alcohol masked area paint ensure adequate ventilation painting apply mutliple coat month usage thus far look great hold great,2013-09-13,2013,9
3063391,R3SJIKVIV9MKRK,B004NXUJ60,4,0,1,N,Y,Micro paint, buy used micro work great need little tweak paint touch p inside. br this job,2013-09-12,2013,9
34076972,R2WKT5MJIEQIFW,B0011YFKMC,1,3,3,N,N,Would rate a ZERO star if I could, we microwave black installed slow cook year finally break magnetron go too costly repair replace whirlpool unit finger cross year appliance require install what a joke also ge range break less year multiple rental house use count ge now never buy ge appliance,2013-09-12,2013,9
12584596,R1DLT716Z85RXQ,B005GSZB9Q,5,0,0,N,Y,I love it, it nice work small wonderful shape acquisition kitchen recommend,2013-09-11,2013,9
52777109,R30M79WWKJ9NZR,B0043GDSR4,2,6,9,N,N,Five Year Lifetime, you 'd expect five year product price range however control panel die five year well quite die you still make thing happen 's always expect you hit get you hit start button go help on top fan filter really flimsy tab use take clean broke fifth time we go buy counter microwave definitely not ge real vent hood,2013-09-10,2013,9
51824129,R1WYT8CPIY8G7P,B001QFYDQK,1,2,2,N,N,crap in a box, after us yes us microwave heating element break it warranty product horrible look performance filing bbb complaint one sharp well 1k much bag magic bean,2013-09-09,2013,9
23611032,R1Q82GLEWWHIJZ,B00009V3X7,3,2,2,N,Y,Convection oven still not working, september one month delivery and still not usable getting upset. br br the rating reflects the fact that it is not working yet br so ca n't sure will. br the unit deliver want exactly like one year new model course work wonder tech really get work correctly waiting part fix oven portion unit the tech tell microwave portion cook side center get ray cook food how possible anyway one full month purchase oven ca n't use still happy get work properly. br love fact color bisque -- thankfully almond like previous one although bottom one white was refurbish original bottom damage will never know,2013-09-08,2013,9
6786071,R3OAJDED2KQYH5,B004NXUJ60,5,1,1,N,Y,The Perfect Repair For A Rusty Microwave oven, after follow instruction fix rusty microwave oven 'm happy find product now n't pay costly repair bill,2013-09-06,2013,9
44281195,R22285CUV38S5U,B005GSZB3M,5,1,1,N,Y,Perfect, need microwave would handle large dinner plate take space this item fit bill perfectly it fit neatly corner countertop way dominate area function way beyond expect if look compact microwave handle big thing do n't hesitate purchase highly recommend,2013-09-06,2013,9
9066381,R2B7R2RXRHBEPI,B001QFYDSI,1,1,2,N,N,0 stars, late last year remodel kitchen we put top line wolf/sub zero appliances always want let salesperson talk u sharp microwave this microwave n't even year door already separate glass hard understand since one appliance rarely use-i rigorous school program husband travel work almost fit pinky finger gap form door glass the microwave use maybe week reheat late shift when call sharp issue transfer every department finally one need close yep transfer different department tell could n't help one could help close evening call 1pm mst this frustrating beautiful dream kitchen eyesore come apart know rip buy wolf drawer microwave helpful customer service go way make sure satisfied,2013-09-05,2013,9
52699100,R2HPFQEMDGWP4T,B0049OXU1O,1,4,7,N,Y,UPS Strikes Again," after ups destroy whirlpool unit last week opt upgrade ge model the mistake make allow ups handle shipment it become apparent ups handle anything require hand truck without damage would suggest amazon include carrier option ship heavy item possibly preclude damage shipment for ups would fall kid street little red wagon as ge microwave arrive two corner completely bash assort small dent not exactly 30,000 foot drop enough render unusable if 'm ever able enjoy receive instal use over-the-range microwave oven 'll sure review salient point oh potential buyer aware purchase item like vender caveat fulfil amazon next name return item simply wait item arrive back vender rely vender reimburse cost amazon reimburse must wait vender me 'm still wait caveat emptor br september update item arrive back vender today 'm still wait",2013-09-05,2013,9
52524999,R2DD7C7G4AX8N6,B00012ORSS,5,1,1,N,Y,This is a good choice for a simple over the oven micowave, the microwave light feature work well function provide it 's simple micowave 's core job well exactly want n't need advanced feature cook presets auto-options expensive microwave come instal microwave couple hour remove old one n't work anymore bag popcorn right,2013-09-04,2013,9
40286711,R13TF1GT9WJIC2,B0049OXU1O,2,2,4,N,Y,dented in several places, item ship handle ups microwave bend several place bottom hard tell way pack shipping box damage well work br deadline house showing would send back exchange time appear work br fine dent n't show thanks shelf place would expect discount base br damage product choice keep photo need,2013-09-02,2013,9
33769586,R284KCRVBWCU44,B004NXUJ60,5,26,28,N,Y,microwave cavity paint, tear bottom unit paint pealing top brush wire brush put several coat paint direct product work great inside microwave look brand new,2013-08-31,2013,8
38387124,R3DW24PEDLMRGW,B0049OXU1O,2,2,2,N,N,"Many Great Features, Beautiful, Minor Changes Would be Welcome -  Major Repair after 2.5 years!", replaced old profile unit one some change necessary mount fortunately exhaust duct position old unit installation take hour love large cavity size rotate table helps warm food evenly use microwave works wonderfully microwave convection oven saves u energy allow u bake many food without use stove 's large gas oven work quickly only two observation touch pad difficult see normal light attractive design near impossible read gray typeface black background horrible choice not big change ge make surprise engineering yet order important easy revision this may well safety and/or frustrating issue person see label end make touch pad see photo the volume beeper loud barely audible other two con happy purchase good value update may first time use convection heater degree minute oven die fuse blow ge service arrive following day diagnose problem blown thermostat estimate part labor considering oven ablut year old 's far year ge product repair experience would dictate shame ge,2013-08-31,2013,8
23167523,RW59K45TQ2JJC,B001QFYDSI,4,2,3,N,Y,good concept, this great design concept it give counter space worry make soup spill jerky loading n't find problem. br the reason n't give star interface bit clumsy for pretty much everything require many key stroke get want it 's like old day operate vcr way complicate it 's like keep manual counter want anything run minute defrost difficult .. timer difficult reset clock difficult br in summary long key objective get microwave counter plan use reheat thing max heat love,2013-08-29,2013,8
51887886,R1DAE12V2E1OO7,B007XZ8FNO,1,63,69,N,N,DANGEROUS FIRE HAZZARD!, we use brand new microwave week last night catch fire microwave food. br br the food burnt overcook in fact still minute go notice flame inside top fan assembly region we able put damp towel entire top section melt reveal electrical wiring inside. br br we google see anyone similar problem find review post week earlier hear amazon this clearly random freak accident recur problem microwave. br br if microwave leave unattended microwave if consider purchase please please,2013-08-25,2013,8
24688373,R3GVPDQXZCOC6G,B002KPM7L8,4,3,5,N,N,no issues, purchase 4/11 issue love turn beep function filters local home depot,2013-08-23,2013,8
51945049,R1VCVDEB0V77H2,B002X7669C,1,0,0,N,N,worked for 1.5 years now smells badly, wait call ge tell happen br br sad 3rd microwave work year average,2013-08-16,2013,8
49250189,R1JFZP960ZVDL7,B003KI1W3I,5,0,0,N,Y,Fixed it., as advertise easy replace not really much say buy replacement part work saved money new microwave,2013-08-15,2013,8
50923325,RVPCCJW6JSDKO,B0058CLNBU,2,2,2,N,N,turns on by itself, we 've smh9187 search lead year 's great. br br starting today whenever close door microwave turn see report elsewhere samsung microwave turn seems like recall. br br update they send tech replace keypad door latch mechanism did n't solve day later come back replace door so far good,2013-08-15,2013,8
42002952,RFXQD5FSRA8N2,B0058CLNBU,1,2,2,N,N,Another SE code broken microwave, add u long list dissatisfied customer we already replace board year later go suddenly specific reason we heat bowl chowmein seven minute whoopee it 's amazing samsung would recall microwave least make replacement part reasonably price 's worth buy part even replace if choose purchase microwave plan throw away year so. br br also aware specifically insist rep hear special one time repair samsung supposedly our model specific one,2013-08-12,2013,8
51036377,R2YPN1N0QDMSGD,B005OW6RFG,1,7,8,N,N,Dead after 20 months, must prequalify review statement fact major samsung appliance electronic device home always like samsung. br br bought instal microwave january it die two day ago totally dead functionality whatsoever no light keypad nothing dull silent insolent non-function it n't circuit oven also samsung share outlet work fine. br br call samsung since warranty service call would look part labor on top first call would diagnosis technician would part they would reschedule that. br br since toddler house microwave question so risk 200- repair bill week commission basically mean go buy new microwave. br br argh so irritating do not buy,2013-08-12,2013,8
16721594,R2OA7H2S27EES7,B0011YFKMC,5,2,2,N,N,Great microwave, this microwave come apartment mine model jvm1540dm4ww look identical one totally blow away expectation good microwave it cook quickly evenly everything take half long old microwave button option good use express cook button time bright dim surface light option nice shelf inside pretty cool even though never cook much think look great kitchen rest kitchen wonderful white metal ikeaness it 's get lot use past year 's still perform like new surprise see negative review would absolutely buy another one,2013-08-11,2013,8
12100002,R72ZW0Z5PGE7F,B00009V3X6,4,7,8,N,Y,Good convection/microwave functionality, we use dacor label version aplliance year give found exact appliance dacor half price so order one return immediately dent obviously drop seem make louder noise old dacor operating afraid internal damage amazon always good make full refund return come across highly discount floor model microwave feature cfu exhaust system v cfu exhaust product feature important wife lot stir frying the microwave buy also watts v watt one n't know important extra watt really watt fine u year could low wattage help last long and convection oven utility something may miss think will. br anyway think pretty good product particularly use convection function lot one word advice buy vent outside remove vent flap top unit install vent flap end duct line our vent flap become loaded grease stuck closed postion the exhaust enter cover wiring internal part grease cause overheat blow magnitron also religious keep vent screen clean if thing old dacor may last know much long we consider repair technician say much grease,2013-08-10,2013,8
11346729,RPTDO0F8CXF0Z,B005GSZB7I,5,1,1,N,Y,love it, great small size look good fit corner take lot apace work well,2013-08-10,2013,8
34826080,R3NZIVRM2AOGZG,B000W3JHHM,2,0,0,N,Y,Cheaply Made, thin metal foil surface piece peel almost immediately glued back probably happen place door flimsy bend easily require careful firm slam shut properly latch n't catch wo n't operate same closing use light wo n't go for wear tear imagine latch go finally break first this first truly disappointing major brand appliance buy low end model we get ge profile match kitchen appliance we need new dishwasher soon this enough make u change brand,2013-08-07,2013,8
49678881,R21UB81I3CFK78,B00012ORSS,5,1,1,N,Y,microwave, sharps past fit perfectly stove no alteration fuss works great look great would recomend,2013-08-04,2013,8
33773443,RMKGG2RD7B56L,B005GSZB3M,5,2,2,N,Y,Exactly what I hoped it would be, love small kitchen limited counter space little microwave exactly need it work well microwave very happy,2013-08-02,2013,8
30700720,R2WC2ZXFVX0K1L,B000W3JHHM,1,0,0,N,Y,Very Poor Quality Control at GE, unit arrive look like truck run ordered thru one big box hardware chain also arrive beat heck they say third time charm we 'll see,2013-08-01,2013,8
28729868,R2GRQOYN3H7B0N,B0058CLNBU,1,1,1,N,N,Not a good product, we purchase brand new home towards end april microwave instal there power house purchase already se error code twice even though item never use prior april consider warranty purchase one reason pick house brand new appliance samsung really blow one when finally get replace frigidaire at least still work home,2013-07-31,2013,7
38553361,R26OQU6TOR04WZ,B007V7G5TU,4,27,31,N,N,Pretty good so far. . ., after read review expensive upmarket brand microwave like lg panasonic go local canadian wal mart see had. br br the first thing notice one completely stainless steel front and back outside inside around it look like professional food service microwave to stainless steel interior easy clean white painted one. br br we hear microwave oven n't last like use one low quality unbranded otr one mobile home moment new still work well ever another lg watt rv also good runner writing july br br we n't want spend lot money microwave go last couple year well danby two year replacement warranty if die time either get new one refund money spend one fair enough thought. br br there lot feature n't super powerful certainly adequate lg watt heat thing bit faster useful program like casserole re-heat level program either fresh frozen vegetable different quantities. br br the danby reheat button minute option for cooking/reheating punch time guess right manually. br br considering price canadian plus sale tax two year replacement warranty wal mart pretty well pleased far we never countertop microwave big one get use acreage take we might consider otr condo kitchen range hood moment,2013-07-29,2013,7
48913251,R3F9Z5G6WQM5MW,B005GSZB3M,5,0,0,N,Y,cutest microwave ever, receive many compliment cutie second kitchen we little counterspace area worth every penny work great spectacular space saver highly recommend,2013-07-28,2013,7
15369979,R2WSHVOZZJW9N1,B0058CLNC4,3,2,5,N,Y,microwave packaging was not strong enough, the microwave dent remove packaging since dent back n't interfere installation n't send back,2013-07-28,2013,7
21358137,ROSW24ABOII1J,B0058CLNBU,1,3,3,N,N,Do not buy a Samsung, similar many reviewer happy purchase se error appear the microwave last year without problem suddenly tonight use stove microwave give error message we try troubleshoot problem nothing worked. br br call samsung report problem send someone repair control panel free charge because negative review special warranty part unit since common problem despite helpful customer service would purchase samsung microwave unless eventually want replace faulty control panel,2013-07-25,2013,7
17360746,R3K5216XH8Z9MD,B005GSZB9Q,4,0,1,N,Y,nice, little bulky expect big old one get 's fit counter,2013-07-25,2013,7
32791669,R2A2OG1HSA5H7B,B000W3JHHM,1,0,0,N,N,Fire Prone, do n't buy our old version ge profile catch fire heat something fortunately yr. old son room able get husband 's attention escalate however try replace microwave find item could replace ge microwave either profile downgraded version former product ge monogram exact unit old profile different name much high pricetag ge 's response replace item low level model profile originally try replace fall apart couple us in order get exact microwave call monogram pay additional upgrade getting microwave deliver timely convenient fashion another debacle sadly stuck use ge product cabinet build around original nothing else fit,2013-07-24,2013,7
36690845,R26F2MZEGLGZ9B,B005JA0AII,1,25,28,N,N,GE Cafe Microwave doesn't last, choose microwave go along ge cafe range purchase time read multiple poor review microwave online decide risk want microwave match range bad choice after microwave year magnetron konked luckily particular part cover 5-year warranty still pay nearly labor now couple year later touchpad expire need replace the service department tell repair minimum touchpads start br br never many problem appliance the refrigerator buy time never require service the washer dryer buy nearly ten year earlier required service yet microwave require two expensive repair within year purchase before buy ge cafe microwave cheap unremarkable countertop model n't even remember brand but still work upgrade ge cafe even though nearly year old able pass neighbor whose child start college at point wish 'd keep old one never buy ge cafe,2013-07-22,2013,7
35926978,RWBSSWRZI2XS9,B000A7B4D0,1,0,1,N,Y,Terrible Customer Service - 30% restocking fee, we purchase microwave realize cu ft. way big family three we hop exchange small one. br br sharp tell u responsible ship fair enough also would pay restock fee. br br this absurd who 's ever hear restock fee we never even remove cardboard box- simply open top re-closed seem like usury frankly ca n't believe amazon would allow merchant charge restock fee 'm positive cost goods sold n't much trash return br br anyway even go buy sharp microwave certainly would n't buy here reward unfair business practices. br br we business expect treat consumer way treat customers.. simply n't happen,2013-07-21,2013,7
43783942,R2FT6EV16DHZHY,B005GSZB3M,5,0,0,N,Y,Unique Microwave, fits nicely corner spot n't take much room nice much counterspace,2013-07-21,2013,7
11990675,RM2XB0N2FFLZ,B0058CLNBU,1,2,2,N,N,That Beeping Microwave, my samsung microwave work fine recently it beep it even start beeping middle night 've unplug reset clock several time now unplug every use reset use samsung online representative say resetting n't work would send serviceman that would probably cost new microwave 'll search new one .definitely not samsung,2013-07-19,2013,7
6963120,RCSMFVK2G2Q6D,B001DEI9LY,5,2,2,N,Y,turntable, exactly one need n't sure would able find one need love fact receive sooner expect,2013-07-18,2013,7
37257025,R3S4HTKOYP45FX,B005GSZB3M,5,0,0,N,Y,perfect for a small kitchen, fit corner upper cabinet perfectly only watt fine reheat left etc like control door turntable sit little high also something sit front microwave move open microwave door open inch counter top microwave month problem happy purchase,2013-07-17,2013,7
47888549,R2T3LD6J8GJ5UG,B000W3JHHM,4,0,0,N,Y,works great for us, this microwave many good feature fit great over-the-counter space kitchen it easy install reliable ge make good product n't expect last forever we replace old ge microwave last year one the primary reason buy another ge spacemaker due size configuration match old microwave want replace cabinet different size microwave,2013-07-14,2013,7
50273306,R32ZEE4P94OBFO,B001QFYDSI,5,6,6,N,N,Looks fantastic and it works great!, while redo kitchen discover microwave love concern lack turntable month use found food heat evenly the popcorn button work great love easy program thing like defrost melt butter warm syrup beverage etc most thrill microwave counter drawer style must mount base cabinet,2013-07-09,2013,7
52298843,R2WMKW6SM2XL81,B005JA0AII,1,18,19,N,N,Don't waste your money on GE Cafe - poor quality, we buy ge cafe appliance remodel nothing problem out separate kitchen appliance problem within year ownership the ge cafe microwave suddenly stop heat repairman come replace magnetron diode it work week stop work then find cost repair buy new one we trace workaround problem find microwave work long turn stove exhaust fan so every time use microwave need turn exhaust fan nice numerous review complain keypad burn well buy make sure buy long term multi-year warranty our ge failure happen shortly year warranty expire parts/labor repair add purchase new appliance,2013-07-06,2013,7
37290819,R1QLGV9K99571E,B00009V3X6,5,2,2,N,Y,"Sharp R-1874 1.1-Cubic-Foot 850-Watt Over-The-Range Convection Microwave,...", we give daughter birthday her husband instal range she love convenience another oven option microwave convection large enough big baked chicken,2013-07-06,2013,7
16182178,R33202RA30C03Y,B001QFYDSI,5,1,2,N,Y,Best Decision, we reluctant spend much microwave big microwave user absolutely love glad splurge it defrost without cook wo n't burn popcorn soften butter without melt course look amazing its easy clean pretty easy install if come shortfall height limit forget tall item like rice express package still worth would still recommend,2013-07-05,2013,7
14206333,R1NZWT7QI4WFH1,B005GSZB9Q,5,116,122,N,Y,"Very, very happy with this.", get microwave yesterday 've smile ever since love look corner kitchen the negative 's kind expensive small microwave last thing buy kitchen make happy since con think price 'll run pro see them. br it 's unique every microwave 've ever see exception sharp half-pint look pretty much horizontal rectangle door keypad control panel right the bottom control lack numeric pad make thing look entirely different good way do n't worry lack keypad control no-brainer when unbox see round back know 've buy something different norm. br it 's big inside bigger old ge compact round thing 've never urge throw 9x13 pan microwave yet try popcorn manual say limit ounce size br it 's powerful 1:30 high heat cup water well old one good enough me. br the led display blue very cool opinion. br the interior light go open door some small microwave light 're cooking. br you use timer cook simultaneously pretty standard n't also adjust timer cook time fly hit need stop reset and toggle timer clock want. br no door release button you grab recessed edge door pull and feel solid shut it. br the reminder tone shut yes remind forget pull something shut three reminder reverts clock swear old microwave display end time br limited features.the special feature defrost reheat popcorn power level power-saving 've never use anything more. br 'm run idea make nice round 'll point door two inch thick space inner outer window this give kind window-box look like lot. br hope help convince everybody pull trigger buy microwave you wo n't regret br note the display panel come cover clear plastic film pretty easy miss 're unpack n't see highly alarm couple day start button start look feel crack further investigation reveal protective film easily peel reveal pristine panel underneath,2013-07-03,2013,7
31027153,R37ZTWMW2DFB6H,B005OW6RFG,1,8,10,N,N,don't buy, my husband purchase 5/27/13 product never work call samsung week still product n't work samsung bad customer service ever delt try get refund point ask come get already pay instal n't think pay take they say send anyone want refund send plug serial number again come get product bad company awful bbb rating samsung appliance f wish know,2013-07-01,2013,7
47093498,R179KKSGU4XNV6,B000W3JHHM,1,1,1,N,N,microwave paint peeling, general electric microwave model pem31sm4ss manufacture november maylasia peel interior across rear top replace previous unit problem it also relatively new time about two year painting seem option offer repair maybe general electric include paint brush microwave oven purchase new one week ge,2013-06-30,2013,6
48653202,R1EGJ6HTR9CPCI,B0073YCGK8,4,71,75,N,N,"looks nice, seems to work well, but needs to be modified before installation", none available,2013-06-27,2013,6
48791089,R1K3UN9JIQ0PPS,B000W3JHHM,3,0,0,N,Y,Replaced Previous Version, we order replace previous version style slightly different it seem sturdy last one n't last long would expect semi-premium appliance line last we use build fine first one door conducive build configuration the new black trim okay so far work fine,2013-06-26,2013,6
51579563,RUWM9V6OFBXHN,B001QFYDSI,1,2,3,N,N,Obviously a widespread defect, at first love microwave drawer seem core job heat food fine then year purchase date builder buy appliance unit die no sign life it use 3-4 month total microwaves around long time pretty much bulletproof not one reading review obvious sharp build flawed product stand behind call twice ask product recall go escalate product defect issue development team no response it 's obvious customer service team close loop provide feedback engineering business team for price unbelievable rip yes look great n't work much year now 're stick prospect pay service wait break since likely low volume unit number consumer complaint wo n't adequate force sharp obvious quality issue,2013-06-26,2013,6
28383,R2A7SAHUN8GM9S,B0043GDSR4,5,7,8,N,Y,More than I expected, many feature advertised reading manual highly advise get product it even automatic fan function range use 's much heat buid,2013-06-26,2013,6
43893278,R3BWE5N135P48,B005GSZB9Q,5,0,0,N,Y,Really great, great little microwave it 's perfect size it 's little underpowered add sec cooking times. br small footprint look great kitchen,2013-06-26,2013,6
21518656,R3VGAWX291HIJO,B005GSZB3M,5,5,5,N,Y,Perfect Fit, get save counterspace fact use microwave reheat small meal popcorn it perform function perfectly it may power another 30-60 second reheat time go throw day big problem microwave,2013-06-24,2013,6
46945270,R24CQ832WK2GF0,B005GSZB9Q,5,1,1,N,Y,Best Microwave that I've owned, need small sized microwave fit kitchen counter top could n't find anything small cu ft. store since one many good review decide give try it fit perfectly tiny kitchen counter also best microwave 've ever it fit regular size dinner plate 's perfect size heat quickly would recommend anyone especially small kitchen,2013-06-21,2013,6
36019208,RSBMZIIFI0ZXA,B000W3JHHM,3,1,1,N,N,Love it BUT....., purchased month ago return the panel around button open micro continue come also take least two push get door open fairly forceful attempt it 's really shame work well otherwise fit perfectly new kitchen,2013-06-18,2013,6
37576118,R2TLD2K8FW73YZ,B0049OXU1O,1,2,4,N,N,Buyer Beware, we purchase microwave oct stop heat june the defective part magnetron the magnetron year warranty cost day ge come home confirm problem then told expect pay another 250- labor come back replace magnetron idea long take fighting ge moment part ship local repair man say would replace total warranty information say anything replace ge tech. br br we buy new ge appliance october far fridge microwave repair first year guess still range dishwasher look forward fixing. br think ge good company experience clear thing,2013-06-17,2013,6
14784954,R2LICHXRAO7O41,B000UW1WW8,1,4,5,N,N,Get a Commercial Grade Microwave, started make buzzing arc sound morning opened door smell burning electronics unplug minute try nothing inside result dead go recycle getting panasonic commercial grade microwave instead residential microwave seem reliability issue,2013-06-16,2013,6
28615952,R3TLT4TETUGFOC,B0058CLNBU,1,1,1,N,N,Don't buy! Terrible microwave. Second unit has failed., we buy new samsung appliance new home the microwave refrigerator repair the microwave start leak microwave burn inside lip unit inside door burn paint samsung replace unit see appliance repairman photo upload my replacement unit die reason check outlet breaker plug fine wait another week appliance repairman come tell 'll wait another week new unit arrive then 'll pay instal,2013-06-16,2013,6
13032871,R37BWUFFI1MHKU,B005GSZB9Q,5,0,0,N,N,Round and round, perfect fit tiny counter space looks great small reheats well interior space huge fit dinner plate snugly,2013-06-16,2013,6
52944418,RDO858466SV83,B007XZ8FNO,1,9,15,N,N,High decibel, although buy microwave line feel need warn potential buyer caveat emptor. br unless really like loud appliance buy one it sound like jet take expect sound like normal microwave not one may think make mountain molehill hard hearing still loud imagine sound like one normal hearing 'nuff say,2013-06-15,2013,6
19471419,R11TAJZQFBSQQE,B005GSZB3M,5,1,1,N,Y,"Small, but so great.", this little microwave fit corner we limit counter space switch mircrowave give u back much room without lose convenience if cook microwave wo n't hold 9x12 baker keep mind decide,2013-06-14,2013,6
51801605,R1TWLCQSI2KT9X,B005GSZB7I,5,4,4,N,Y,Awesome microwave!, this perfect one plate it nice microwave big enough cook turkey honesty ever cook turkey microwave this perfect round design mean fit plate small space get one mom love she finally throw old huge microwave reclaim counter space my wish would full watt 's would match cook time microwave meal recipe,2013-06-12,2013,6
12874083,R1B2D6V1CK5CK1,B0058CLNBU,1,1,1,N,N,Failed after two years from range steam/heat, buy store blue shirt associate model smh9187 similar one this instal contractor complete kitchen remodel look great samsung range after year get 1-star raters get sudden incessant beeping could reset turn unplug appliance try turn main power etc nothing work fact error message beeping become continuous. br br friends mine model three year problem why because cook lot steam food rice pasta vegetable 'm sure heat steam range top others note damage circuit board the keypad right back burner even use front burner steam cover entire front microwave happen even fan full blast there always film condensation bottom half microwave,2013-06-09,2013,6
16985849,RX2C8GV8PQDAQ,B008F07MPS,2,5,7,N,Y,Choose Panasonic instead, door n't always close right although practically new sound like die would purchase,2013-06-07,2013,6
28823062,R3DKT78AELIKFS,B001QFYDSI,5,2,2,N,N,Very Pleased with Product, we purchase instal drawer oven august remodel kitchen it expensive option fit perfectly location fridge sink area maintain contour kitchen seek we use least two three time day pleased performance problem it turntable however experience job well it easy get easy clean it huge interior plan microwave tall item check dimension first surprise overall find nice addition kitchen would purchase one,2013-06-07,2013,6
31269999,RAT80BXFH79U9,B005GSZB9Q,3,3,3,N,Y,4/2016 update  - 3 yr lifespan.   nice small microwave, love microwave 's size shape last month 4/2016 two spark incident luckily kitchen get unplug quickly throw today look online see buy april anyone else report similar issue see similar review n't think ill buy another even tho like size shape updated 4/2016 hard find small microwave didnt look cheap look nice work great keeper,2013-06-04,2013,6
